REF_DATE;GEO;DGUID;Custodial admissions;Age group;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;20;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;23;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;19;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;11;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;24;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;11677;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;921;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2750;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;2436;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;1720;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1238;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;1021;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;743;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;845;;;;0
2013/2014;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;3;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;4501;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;233;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;969;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;930;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;654;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;524;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;429;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;326;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;436;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2013/2014;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;30;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;6862;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;687;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1718;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1430;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;1022;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;681;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;559;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;390;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;372;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;3;;;;0
2013/2014;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;28;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;314;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;1;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;63;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;76;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;44;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;33;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;33;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;27;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;37;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2013/2014;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;12193;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;872;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2692;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;2570;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;1977;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1289;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;1117;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;845;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;829;;;;0
2014/2015;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;2;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;4401;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;210;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;887;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;909;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;676;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;495;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;431;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;370;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;423;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2014/2015;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;31;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;7476;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;661;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1753;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1595;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;1247;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;752;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;647;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;443;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;376;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;2;;;;0
2014/2015;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;29;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;316;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;1;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;52;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;66;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;54;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;42;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;39;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;32;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;30;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2014/2015;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;13186;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;819;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2831;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;2900;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;2343;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1525;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;1131;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;741;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;895;;;;0
2015/2016;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;1;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;4609;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;207;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;876;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;964;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;821;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;541;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;466;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;307;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;427;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2015/2016;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;31;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;8274;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;610;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1914;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1864;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;1458;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;951;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;628;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;412;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;436;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;1;;;;0
2015/2016;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;29;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;303;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;2;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;41;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;72;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;64;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;33;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;37;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;22;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;32;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2015/2016;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;13392;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;803;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2810;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;2988;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;2475;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1651;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;1132;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;710;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;823;;;;0
2016/2017;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;0;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;4595;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;171;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;873;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;1014;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;843;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;599;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;417;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;288;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;390;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2016/2017;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;31;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;8547;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;632;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1891;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1919;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;1582;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;1027;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;685;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;400;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;411;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;0;;;;0
2016/2017;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;29;;;;0
2016/2017;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;250;;;;0
2016/2017;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;0;;;;0
2016/2017;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;46;;;;0
2016/2017;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;55;;;;0
2016/2017;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;50;;;;0
